EMG,Force
0,1.069
0,1.068
0,1.06
0,1.065
0,1.061
0,1.07
0,1.063
0,1.062
0,1.063
0,1.065
0,1.065
0,1.078
0,1.067
0,1.069
0,1.063
0,1.066
0,1.065
0,1.066
0,1.069
0,1.064
0,1.068
0,1.057
0,1.061
0,1.094
0,1.062
0,1.069
0,1.066
0,1.068
0,1.065
0,1.068
0,1.063
0,1.063
0,1.06
0,1.059
0,1.06
0,1.066
0,1.065
0,1.061
0,1.06
0,1.067
0,1.068
0,1.061
0,1.063
0,1.066
0,1.067
0,1.044
0,1.065
0,1.061
0,1.048
0,1.066
0,1.068
0,1.067
0,1.07
0,1.069
0,1.056
0,1.065
0,1.059
0,1.068
0,1.061
0,1.07
0,1.069
0,1.062
0,1.066
0,1.066
0,1.066
0,1.056
0,1.066
0,1.066
0,1.069
0,1.062
0,1.056
0,1.065
0,1.068
0,1.07
0,1.063
0,1.065
0,1.067
0,1.065
0,1.062
0,1.065
0,1.063
0,1.068
0,1.068
0,1.06
0,1.068
0,1.069
0,1.057
0,1.065
0,1.069
0,1.066
0,1.062
0,1.07
0,1.063
0,1.087
0,1.062
0,1.063
0,1.069
0,1.067
0,1.063
0,1.063
0,1.066
0,1.069
0,1.066
0,1.06
0,1.063
0,1.068
0,1.066
0,1.068
0,1.062
0,1.06
0,1.059
0,1.065
0,1.068
0,1.07
0,1.051
0,1.057
0,1.07
0,1.044
0,1.061
0,1.065
0,1.059
0,1.062
0,1.064
0,1.065
0,1.069
0,1.063
0,1.069
0,1.058
0,1.061
0,1.059
0,1.061
0,1.063
0,1.063
0,1.066
0,1.065
0,1.056
0,1.061
0,1.061
0,1.063
0,1.074
0,1.059
0,1.065
0,1.068
0,1.061
0,1.065
0,1.061
0,1.063
0,1.062
0,1.062
0,1.056
0,1.06
0,1.065
0,1.062
0,1.062
0,1.064
0,1.065
0,1.07
0,1.066
0,1.069
0,1.066
0,1.062
0,1.063
0,1.069
0,1.069
0,1.069
0,1.061
0,1.075
0,1.061
0,1.066
0,1.065
0,1.063
0,1.062
0,1.06
0,1.061
0,1.063
0,1.063
0,1.062
0,1.06
0,1.069
0,1.063
0,1.061
0,1.063
0,1.058
0,1.07
0,1.049
0,1.063
0,1.06
0,1.069
0,1.065
0,1.069
0,1.06
0,1.061
0,1.063
0,1.062
0,1.061
0,1.059
0,1.069
0,1.07
0,1.06
0,1.066
0,1.069
0,1.069
0,1.085
0,1.063
0,1.068
0,1.06
0,1.067
0,1.063
0,1.061
0,1.081
0,1.063
0,1.067
0,1.058
0,1.061
0,1.061
0,1.068
0,1.066
0,1.065
0,1.062
0,1.069
0,1.068
0,1.067
0,1.069
0,1.068
0,1.06
0,1.065
0,1.068
0,1.037
0,1.05
0,1.066
0,1.062
0,1.067
0,1.063
0,1.066
0,1.065
0,1.065
0,1.069
0,1.069
0,1.065
0,1.065
0,1.058
0,1.065
0,1.065
0,1.065
0,1.069
0,1.063
0,1.071
0,1.069
0,1.069
0,1.065
0,1.068
0,1.076
0,1.063
0,1.091
0,1.052
0,1.065
0,1.065
0,1.069
0,1.065
0,1.065
0,1.065
0,1.055
0,1.065
0,1.066
0,1.067
0,1.068
0,1.063
0,1.061
0,1.069
0,1.069
0,1.07
0,1.058
0,1.066
0,1.061
0,1.062
0,1.062
0,1.059
0,1.061
0,1.061
0,1.068
0,1.069
0,1.061
0,1.061
0,1.071
0,1.068
0,1.063
0,1.061
0,1.062
0,1.069
0,1.07
0,1.068
0,1.069
0,1.068
0,1.069
0,1.069
0,1.065
0,1.069
0,1.061
0,1.067
0,1.061
0,1.063
0,1.065
0,1.062
0,1.062
0,1.059
0,1.064
0,1.063
0,1.069
0,1.065
0,1.056
0,1.055
0,1.06
0,1.069
0,1.071
0,1.066
0,1.069
0,1.069
0,1.071
0,1.069
0,1.069
0,1.063
0,1.068
0,1.061
0,1.066
0,1.066
0,1.069
0,1.07
0,1.066
0,1.061
0,1.081
0,1.068
0,1.066
0,1.064
0,1.069
0,1.067
0,1.071
0,1.061
0,1.04
0,1.066
0,1.066
0,1.063
0,1.069
0,1.063
0,1.08
0,1.059
0,1.066
0,1.069
0,1.068
0,1.068
0,1.063
0,1.069
0,1.068
0,1.068
0,1.081
0,1.066
0,1.068
0,1.063
0,1.069
0,1.062
0,1.07
0,1.066
0,1.063
0,1.061
0,1.066
0,1.069
0,1.069
0,1.063
0,1.063
0,1.078
0,1.066
0,1.07
0,1.07
0,1.067
0,1.069
0,1.063
0,1.07
0,1.065
0,1.062
0,1.069
0,1.063
0,1.063
0,1.065
0,1.063
0,1.066
0,1.066
0,1.066
0,1.065
0,1.063
0,1.069
0,1.063
0,1.063
0,1.069
0,1.067
0,1.069
0,1.07
0,1.065
0,1.065
0,1.065
0,1.063
0,1.067
0,1.065
0,1.068
0,1.068
0,1.06
0,1.07
0,1.065
0,1.069
0,1.07
0,1.066
0,1.062
0,1.085
0,1.062
0,1.055
0,1.067
0,1.061
0,1.061
0,1.07
0,1.069
0,1.065
0,1.07
0,1.062
0,1.063
0,1.066
0,1.066
0,1.068
0,1.066
0,1.066
0,1.061
0,1.065
0,1.063
0,1.07
0,1.058
0,1.061
0,1.058
0,1.069
0,1.066
0,1.069
0,1.062
0,1.046
0,1.053
0,1.063
0,1.065
0,1.07
0,1.066
0,1.069
0,1.063
0,1.062
0,1.066
0,1.065
0,1.069
0,1.069
0,1.071
0,1.06
0,1.069
0,1.065
0,1.061
0,1.061
0,1.061
0,1.066
0,1.061
0,1.06
0,1.065
0,1.061
0,1.063
0,1.061
0,1.07
0,1.057
0,1.063
0,1.061
0,1.062
0,1.06
0,1.061
0,1.061
0,1.061
0,1.063
0,1.059
0,1.062
0,1.068
0,1.062
0,1.057
0,1.066
0,1.069
0,1.062
0,1.06
0,1.062
0,1.059
0,1.067
0,1.069
0,1.068
0,1.068
0,1.063
0,1.06
0,1.063
0,1.07
0,1.065
0,1.069
0,1.065
0,1.068
0,1.066
0,1.06
0,1.065
0,1.068
0,1.07
0,1.059
0,1.061
0,1.07
0,1.065
0,1.055
0,1.065
0,1.065
0,1.065
0,1.065
0,1.062
0,1.07
0,1.063
0,1.055
0,1.063
0,1.057
0,1.061
0,1.057
0,1.065
0,1.066
0,1.062
0,1.067
0,1.069
0,1.061
0,1.066
0,1.057
0,1.063
0,1.064
0,1.063
0,1.066
0,1.068
0,1.063
0,1.063
0,1.063
0,1.069
0,1.068
0,1.08
0,1.069
0,1.068
0,1.07
0,1.062
0,1.063
0,1.067
0,1.066
0,1.07
0,1.065
0,1.066
0,1.065
0,1.063
0,1.061
0,1.06
0,1.066
0,1.076
0,1.066
0,1.066
0,1.065
0,1.064
0,1.062
0,1.061
0,1.063
0,1.07
0,1.059
0,1.061
0,1.055
0,1.061
0,1.059
0,1.068
0,1.069
0,1.062
0,1.069
0,1.063
0,1.065
0,1.066
0,1.069
0,1.069
0,1.056
0,1.063
0,1.034
0,1.06
0,1.061
0,1.069
0,1.07
0,1.063
0,1.069
0,1.065
0,1.073
0,1.063
0,1.047
0,1.067
0,1.068
0,1.062
0,1.066
0,1.066
0,1.059
0,1.062
0,1.069
0,1.083
0,1.069
0,1.065
0,1.061
0,1.065
0,1.069
0,1.062
0,1.069
0,1.066
0,1.065
0,1.069
0,1.068
0,1.063
0,1.07
0,1.064
0,1.081
0,1.066
0,1.07
0,1.06
0,1.061
0,1.068
0,1.063
0,1.069
0,1.07
0,1.065
0,1.065
0,1.056
0,1.061
0,1.069
0,1.065
0,1.065
0,1.061
0,1.069
0,1.06
0,1.056
0,1.069
0,1.058
0,1.075
0,1.068
0,1.06
0,1.069
0,1.062
0,1.06
0,1.061
0,1.061
0,1.064
0,1.068
0,1.065
0,1.042
0,1.063
0,1.069
0,1.066
0,1.066
0,1.063
0,1.062
0,1.066
0,1.068
0,1.061
0,1.067
0,1.056
0,1.061
0,1.069
0,1.069
0,1.044
0,1.069
0,1.063
0,1.065
0,1.061
0,1.07
0,1.069
0,1.059
0,1.063
0,1.059
0,1.083
0,1.063
0,1.062
0,1.069
0,1.067
0,1.069
0,1.065
0,1.07
0,1.069
0,1.061
0,1.061
0,1.059
0,1.059
0,1.069
0,1.062
0,1.069
0,1.069
0,1.068
0,1.061
0,1.069
0,1.062
0,1.069
0,1.037
0,1.061
0,1.069
0,1.066
0,1.069
0,1.065
0,1.069
0,1.068
0,1.068
0,1.065
0,1.063
0,1.06
0,1.068
0,1.062
0,1.069
0,1.069
0,1.071
0,1.062
0,1.062
0,1.063
0,1.068
0,1.056
0,1.061
0,1.067
0,1.068
0,1.065
0,1.078
0,1.066
0,1.062
0,1.065
0,1.063
0,1.069
0,1.063
0,1.063
0,1.063
0,1.06
0,1.061
0,1.064
0,1.067
0,1.062
0,1.084
0,1.061
0,1.062
0,1.068
0,1.069
0,1.065
0,1.067
0,1.067
0,1.063
0,1.066
0,1.065
0,1.07
0,1.063
0,1.063
0,1.063
0,1.061
0,1.061
0,1.067
0,1.059
0,1.065
0,1.078
0,1.069
0,1.066
0,1.061
0,1.066
0,1.067
0,1.065
0,1.065
0,1.065
0,1.064
0,1.068
0,1.066
0,1.063
0,1.066
0,1.061
0,1.063
0,1.066
0,1.062
0,1.075
0,1.07
0,1.065
0,1.061
0,1.068
0,1.07
0,1.068
0,1.065
0,1.061
0,1.059
0,1.07
0,1.063
0,1.068
0,1.066
0,1.069
0,1.048
0,1.068
0,1.07
0,1.063
0,1.065
0,1.062
0,1.064
0,1.061
0,1.083
0,1.063
0,1.071
0,1.091
0,1.067
0,1.068
0,1.063
0,1.066
0,1.061
0,1.071
0,1.069
0,1.061
0,1.061
0,1.061
0,1.061
0,1.065
0,1.07
0,1.065
0,1.069
0,1.07
0,1.069
0,1.071
0,1.069
0,1.061
0,1.065
0,1.063
0,1.065
0,1.061
0,1.065
0,1.05
0,1.06
0,1.062
0,1.063
0,1.068
0,1.087
0,1.063
0,1.069
0,1.066
0,1.067
0,1.063
0,1.067
0,1.065
0,1.069
0,1.058
0,1.067
0,1.068
0,1.055
0,1.066
0,1.068
0,1.069
0,1.068
0,1.061
0,1.081
0,1.069
0,1.058
0,1.069
0,1.063
0,1.06
0,1.058
0,1.066
0,1.061
0,1.07
0,1.065
0,1.066
0,1.065
0,1.068
0,1.065
0,1.066
0,1.063
0,1.068
0,1.063
0,1.062
0,1.062
0,1.065
0,1.083
0,1.068
0,1.063
0,1.061
0,1.067
0,1.062
0,1.062
0,1.064
0,1.063
0,1.057
0,1.063
0,1.052
0,1.086
0,1.056
0,1.066
0,1.063
0,1.069
0,1.07
0,1.07
0,1.061
0,1.065
0,1.063
0,1.068
0,1.063
0,1.063
0,1.062
0,1.065
0,1.06
0,1.068
0,1.061
0,1.07
0,1.083
0,1.062
0,1.07
0,1.07
0,1.061
0,1.07
0,1.065
0,1.066
0,1.068
0,1.065
0,1.068
0,1.065
0,1.061
0,1.065
0,1.053
0,1.062
0,1.06
0,1.062
0,1.079
0,1.069
0,1.069
0,1.061
0,1.066
0,1.061
0,1.065
0,1.061
0,1.066
0,1.061
0,1.069
0,1.067
0,1.057
0,1.065
0,1.062
0,1.07
0,1.062
0,1.065
0,1.061
0,1.07
0,1.071
0,1.052
0,1.069
0,1.065
0,1.065
0,1.066
0,1.047
0,1.067
0,1.063
0,1.07
0,1.069
0,1.062
0,1.062
0,1.057
0,1.069
0,1.068
0,1.055
0,1.069
0,1.069
0,1.043
0,1.07
0,1.072
0,1.075
0,1.081
0,1.065
0,1.066
0,1.061
0,1.061
0,1.07
0,1.059
0,1.063
0,1.059
0,1.073
0,1.069
0,1.072
0,1.062
0,1.045
0,1.07
0,1.073
0,1.066
0,1.088
0,1.066
0,1.063
0,1.065
0,1.063
0,1.069
0,1.066
0,1.065
0,1.069
0,1.061
0,1.07
0,1.062
0,1.065
0,1.065
0,1.052
0,1.065
0,1.065
0,1.066
0,1.066
0,1.066
0,1.069
0,1.066
0,1.083
0,1.068
0,1.063
0,1.065
0,1.065
0,1.069
0,1.068
0,1.07
0,1.061
0,1.063
0,1.062
0,1.07
0,1.062
0,1.065
0,1.062
0,1.066
0,1.065
0,1.069
0,1.069
0,1.07
0,1.062
0,1.059
0,1.068
0,1.069
0,1.062
0,1.069
0,1.066
0,1.06
0,1.059
0,1.059
0,1.057
0,1.062
0,1.065
0,1.066
0,1.065
0,1.065
0,1.066
0,1.069
0,1.068
0,1.062
0,1.063
0,1.065
0,1.065
0,1.062
0,1.071
0,1.068
0,1.065
0,1.07
0,1.06
0,1.065
0,1.07
0,1.065
0,1.062
0,1.071
0,1.063
0,1.065
0,1.07
0,1.069
0,1.059
0,1.069
0,1.066
0,1.068
0,1.083
0,1.066
0,1.061
0,1.07
0,1.061
0,1.067
0,1.063
0,1.069
0,1.061
0,1.067
0,1.065
0,1.066
0,1.061
0,1.066
0,1.077
0,1.068
0,1.066
0,1.065
0,1.066
0,1.063
0,1.063
0,1.083
0,1.061
0,1.062
0,1.066
0,1.068
0,1.063
0,1.06
0,1.065
0,1.064
0,1.068
0,1.06
0,1.07
0,1.062
0,1.062
0,1.061
0,1.068
0,1.063
0,1.061
0,1.061
0,1.065
0,1.061
0,1.069
0,1.065
0,1.063
0,1.069
0,1.058
0,1.072
0,1.066
0,1.068
0,1.065
0,1.059
0,1.063
0,1.069
0,1.063
0,1.058
0,1.066
0,1.067
0,1.063
0,1.066
0,1.068
0,1.07
0,1.065
0,1.062
0,1.065
0,1.057
0,1.07
0,1.068
0,1.059
0,1.069
0,1.062
0,1.063
0,1.056
0,1.07
0,1.063
0,1.065
0,1.068
0,1.063
0,1.069
0,1.07
0,1.08
0,1.065
0,1.066
0,1.063
0,1.061
0,1.066
0,1.054
0,1.063
0,1.068
0,1.07
0,1.053
0,1.062
0,1.061
0,1.059
0,1.065
0,1.068
0,1.065
0,1.059
0,1.065
0,1.07
0,1.065
0,1.053
0,1.065
0,1.066
0,1.073
0,1.07
0,1.064
0,1.068
0,1.065
0,1.066
0,1.059
0,1.065
0,1.07
0,1.063
0,1.069
0,1.066
0,1.066
0,1.068
0,1.069
0,1.061
0,1.065
0,1.058
0,1.065
0,1.062
0,1.063
0,1.068
0,1.059
0,1.067
0,1.061
0,1.062
0,1.062
0,1.068
0,1.069
0,1.062
0,1.066
0,1.065
0,1.066
0,1.063
0,1.062
0,1.065
0,1.062
0,1.062
0,1.061
0,1.066
0,1.062
0,1.069
0,1.061
0,1.065
0,1.061
0,1.062
0,1.069
0,1.069
0,1.063
0,1.066
0,1.069
0,1.063
0,1.069
0,1.06
0,1.066
0,1.069
0,1.058
0,1.069
0,1.068
0,1.084
0,1.062
0,1.061
0,1.046
0,1.065
0,1.065
0,1.066
0,1.065
0,1.063
0,1.065
0,1.063
0,1.062
0,1.061
0,1.066
0,1.062
0,1.065
0,1.065
0,1.069
0,1.069
0,1.062
0,1.07
0,1.058
0,1.07
0,1.069
0,1.066
0,1.062
0,1.06
0,1.066
0,1.068
0,1.069
0,1.06
0,1.077
0,1.06
0,1.061
0,1.057
0,1.067
0,1.472
0,1.197
0,1.107
0,1.036
0,0.984
0,0.918
0,0.887
0,0.882
0,0.886
0,0.892
0,0.915
0,0.928
0,0.965
0,1.009
0,1.056
0,1.056
0,1.153
0,1.185
0,1.225
0,1.224
0,1.237
0,1.227
0,1.225
0,1.199
0,1.235
0,1.287
0,1.274
0,1.273
0,1.197
0,1.148
0,1.106
0,1.088
0,1.01
0,1.104
0,1.021
0,1.08
0,1.019
0,1.044
0,1.028
0,0.993
0,0.931
0,0.884
0,0.874
0,0.872
0,0.881
0,0.89
0,0.921
0,0.934
0,0.97
0,0.99
0,1.006
0,1.118
0,1.173
0,1.163
0,1.21
0,1.195
0,1.2
0,1.178
0,1.185
0,1.168
0,1.222
0,1.214
0,1.229
0,1.225
0,1.186
0,1.137
0,1.096
0,1.034
0,1.091
0,1.009
0,1.07
0,1.035
0,1.032
0,1.044
0,1.019
0,1.015
0,0.944
0,0.905
0,0.882
0,0.906
0,0.902
0,0.924
0,0.941
0,0.966
0,0.995
0,1.055
0,1.036
0,1.08
0,1.094
0,1.152
0,1.195
0,1.174
0,1.184
0,1.181
0,1.177
0,1.1
0,1.207
0,1.216
0,1.179
0,1.218
0,1.142
0,1.091
0,1.118
0,1.019
0,1.059
0,1.07
0,1.019
0,1.039
0,1.059
0,1.056
0,1.034
0,0.998
0,0.953
0,0.931
0,0.928
0,0.937
0,0.941
0,0.963
0,0.971
0,0.972
0,1.019
0,1.007
0,1.07
0,1.106
0,1.107
0,1.113
0,1.122
0,1.123
0,1.115
0,1.123
0,1.119
0,1.094
0,1.124
0,1.156
0,1.135
0,1.152
0,1.115
0,1.078
0,1.081
0,1.062
0,1.056
0,1.032
0,1.039
0,1.019
0,1.063
0,1.051
0,1.034
0,1.019
0,0.973
0,0.955
0,0.943
0,0.96
0,0.958
0,0.958
0,0.98
0,1.002
0,1.036
0,1.029
0,1.065
0,1.098
0,1.11
0,1.098
0,1.115
0,1.119
0,1.121
0,1.11
0,1.12
0,1.106
0,1.152
0,1.153
0,1.144
0,1.135
0,1.108
0,1.091
0,1.072
0,1.063
0,1.019
0,1.076
0,1.023
0,1.037
0,1.05
0,1.037
0,1.027
0,1.019
0,0.966
0,0.967
0,0.943
0,0.955
0,0.966
0,0.978
0,0.989
0,0.994
0,1.018
0,1.004
0,1.052
0,1.096
0,1.079
0,1.111
0,1.116
0,1.122
0,1.108
0,1.097
0,1.114
0,1.115
0,1.143
0,1.135
0,1.15
0,1.122
0,1.111
0,1.088
0,1.085
0,1.067
0,1.059
0,1.065
0,1.03
0,1.032
0,1.044
0,1.035
0,1.03
0,0.993
0,0.958
0,0.958
0,0.957
0,0.943
0,0.961
0,0.992
0,0.993
0,1.003
0,1.042
0,1.03
0,1.062
0,1.072
0,1.086
0,1.102
0,1.099
0,1.098
0,1.097
0,1.092
0,1.099
0,1.103
0,1.122
0,1.108
0,1.124
0,1.133
0,1.102
0,1.068
0,1.07
0,1.075
0,1.045
0,1.069
0,1.05
0,1.04
0,1.056
0,1.045
0,1.04
0,1.024
0,0.973
0,0.965
0,0.961
0,0.967
0,0.966
0,0.984
0,1.007
0,1.013
0,1.044
0,1.07
0,1.074
0,1.055
0,1.079
0,1.094
0,1.095
0,1.094
0,1.096
0,1.096
0,1.098
0,1.086
0,1.102
0,1.113
0,1.118
0,1.097
0,1.093
0,1.083
0,1.078
0,1.085
0,1.067
0,1.071
0,1.061
0,1.07
0,1.068
0,1.056
0,1.068
0,1.061
0,1.05
0,1.053
0,1.045
0,1.037
0,1.039
0,1.034
0,1.036
0,1.044
0,1.041
0,1.068
0,1.061
0,1.032
0,1.044
0,1.032
0,1.042
0,1.045
0,1.037
0,1.032
0,1.041
0,1.019
0,1.009
0,1.023
0,1.02
0,1.04
0,1.055
0,1.059
0,1.07
0,1.071
0,1.078
0,1.071
0,1.079
0,1.075
0,1.067
0,1.081
0,1.085
0,1.152
0,1.206
0,1.205
0,1.182
0,1.18
0,1.124
0,1.123
0,1.11
0,1.092
0,1.07
0,1.06
0,1.044
0,1.018
0,1.007
0,0.99
0,0.997
0,0.979
0,1.0
0,0.982
0,0.993
0,0.968
0,0.969
0,0.965
0,0.956
0,0.978
0,1.018
0,1.062
0,1.067
0,1.076
0,1.048
0,1.07
0,1.069
0,1.063
0,1.056
0,1.062
0,1.069
0,1.069
0,1.056
0,1.073
0,1.074
0,1.074
0,1.073
0,1.072
0,1.081
0,1.07
0,1.082
0,1.07
0,1.073
0,1.073
0,1.073
0,1.073
0,1.082
0,1.076
0,1.066
0,1.062
0,1.062
0,1.059
0,1.063
0,1.06
0,1.061
0,1.07
0,1.063
0,1.061
0,1.065
0,1.075
0,1.05
0,1.063
0,1.066
0,1.066
0,1.073
0,1.067
0,1.061
0,1.062
0,1.07
0,1.079
0,1.07
0,1.078
0,1.074
0,1.085
0,1.073
0,1.073
0,1.101
0,1.07
0,1.072
0,1.07
0,1.077
0,1.079
0,1.074
0,1.079
0,1.071
0,1.061
0,1.06
0,1.076
0,1.065
0,1.053
0,1.066
0,1.057
0,1.058
0,1.061
0,1.06
0,1.069
0,1.066
0,1.067
0,1.063
0,1.063
0,1.061
0,1.068
0,1.069
0,1.066
0,1.066
0,1.069
0,1.083
0,1.081
0,1.071
0,1.08
0,1.078
0,1.083
0,1.067
0,1.073
0,1.083
0,1.076
0,1.074
0,1.094
0,1.072
0,1.07
0,1.07
0,1.064
0,1.062
0,1.063
0,1.061
0,1.062
0,1.062
0,1.052
0,1.062
0,1.061
0,1.059
0,1.061
0,1.066
0,1.06
0,1.058
0,1.057
0,1.063
0,1.071
0,1.068
0,1.069
0,1.07
0,1.07
0,1.071
0,1.079
0,1.072
0,1.084
0,1.081
0,1.074
0,1.073
0,1.07
0,1.077
0,1.072
0,1.07
0,1.079
0,1.072
0,1.072
0,1.069
0,1.065
0,1.068
0,1.063
0,1.07
0,1.065
0,1.059
0,1.067
0,1.066
0,1.071
0,1.069
0,1.073
0,1.061
0,1.06
0,1.06
0,1.069
0,1.065
0,1.066
0,1.069
0,1.289
0,1.375
0,1.382
0,1.435
0,1.415
0,1.314
0,1.303
0,1.203
0,1.131
0,1.009
0,1.05
0,1.002
0,0.986
0,0.968
0,0.967
0,0.978
0,0.979
0,0.972
0,0.963
0,0.956
0,0.944
0,0.942
0,0.951
0,0.978
0,1.04
0,1.016
0,1.03
0,1.005
0,1.073
0,1.055
0,1.033
0,1.083
0,1.104
0,1.094
0,1.154
0,1.21
0,1.426
0,1.397
0,1.376
0,1.403
0,1.304
0,1.231
0,1.237
0,1.123
0,1.131
0,1.031
0,1.005
0,1.001
0,0.984
0,0.977
0,0.979
0,0.978
0,0.99
0,0.979
0,1.005
0,0.969
0,0.934
0,0.953
0,0.981
0,1.005
0,1.015
0,1.03
0,1.019
0,1.023
0,0.997
0,1.073
0,1.07
0,1.089
0,1.086
0,1.11
0,1.115
0,1.214
0,1.398
0,1.336
0,1.351
0,1.336
0,1.237
0,1.271
0,1.23
0,1.185
0,1.029
0,1.003
0,1.044
0,1.044
0,0.953
0,0.984
0,0.974
0,0.982
0,0.979
0,0.976
0,1.04
0,0.967
0,0.951
0,0.944
0,0.967
0,0.969
0,1.02
0,1.016
0,1.002
0,1.032
0,1.027
0,1.044
0,1.083
0,1.044
0,1.098
0,1.122
0,1.165
0,1.347
0,1.421
0,1.424
0,1.355
0,1.298
0,1.225
0,1.16
0,1.198
0,1.095
0,1.001
0,1.052
0,1.044
0,0.993
0,0.982
0,0.994
0,1.002
0,1.008
0,1.002
0,1.003
0,1.014
0,0.999
0,0.998
0,0.982
0,0.986
0,0.992
0,1.031
0,1.069
0,1.055
0,1.065
0,1.085
0,1.029
0,1.096
0,1.073
0,1.119
0,1.148
0,1.146
0,1.318
0,1.347
0,1.344
0,1.28
0,1.282
0,1.176
0,1.119
0,1.192
0,1.134
0,1.022
0,1.07
0,1.058
0,1.011
0,1.031
0,1.019
0,1.017
0,1.032
0,1.015
0,1.044
0,1.084
0,1.018
0,1.019
0,1.011
0,1.051
0,1.04
0,1.108
0,1.065
0,1.073
0,1.076
0,1.055
0,1.048
0,1.132
0,1.141
0,1.135
0,1.166
0,1.201
0,1.334
0,1.352
0,1.301
0,1.289
0,1.268
0,1.237
0,1.19
0,1.139
0,1.139
0,1.023
0,1.03
0,1.045
0,1.083
0,1.045
0,1.036
0,1.049
0,1.047
0,1.049
0,1.047
0,1.035
0,1.019
0,1.059
0,1.026
0,1.019
0,1.085
0,1.121
0,1.133
0,1.046
0,1.058
0,1.059
0,1.059
0,1.105
0,1.123
0,1.16
0,1.189
0,1.184
0,1.306
0,1.314
0,1.276
0,1.264
0,1.264
0,1.237
0,1.218
0,1.11
0,1.12
0,1.039
0,1.101
0,1.036
0,1.028
0,1.05
0,1.073
0,1.07
0,1.074
0,1.078
0,1.072
0,1.065
0,1.062
0,1.021
0,1.044
0,1.044
0,1.104
0,1.106
0,1.094
0,1.058
0,1.077
0,1.094
0,1.133
0,1.097
0,1.144
0,1.181
0,1.198
0,1.206
0,1.32
0,1.354
0,1.288
0,1.285
0,1.276
0,1.217
0,1.237
0,1.222
0,1.178
0,1.095
0,1.087
0,1.044
0,1.041
0,1.075
0,1.081
0,1.097
0,1.096
0,1.073
0,1.085
0,1.082
0,1.057
0,1.052
0,1.056
0,1.101
0,1.119
0,1.147
0,1.16
0,1.113
0,1.078
0,1.079
0,1.134
0,1.172
0,1.173
0,1.194
0,1.229
0,1.207
0,1.381
0,1.33
