EMG,Force
0,0.983
0,0.981
0,0.985
0,0.992
0,0.984
0,0.976
0,0.986
0,0.983
0,0.985
0,0.986
0,0.985
0,0.989
0,0.992
0,0.988
0,0.992
0,0.985
0,0.987
0,0.986
0,0.989
0,0.991
0,0.982
0,0.988
0,0.982
0,0.988
0,0.982
0,0.991
0,0.984
0,0.986
0,0.989
0,0.989
0,0.992
0,0.992
0,0.982
0,0.986
0,0.986
0,0.985
0,0.985
0,0.963
0,0.99
0,0.986
0,0.982
0,0.989
0,0.99
0,0.982
0,0.986
0,0.986
0,0.982
0,0.989
0,0.988
0,0.982
0,0.981
0,0.988
0,0.989
0,0.984
0,0.984
0,0.983
0,0.984
0,0.99
0,0.986
0,0.99
0,0.987
0,0.992
0,0.984
0,0.984
0,0.988
0,0.989
0,0.982
0,0.983
0,0.99
0,0.982
0,0.985
0,0.981
0,0.986
0,0.98
0,0.983
0,0.991
0,0.985
0,0.983
0,0.984
0,0.981
0,0.985
0,0.989
0,0.986
0,0.989
0,0.99
0,0.989
0,0.984
0,0.992
0,0.985
0,0.989
0,0.987
0,0.986
0,0.989
0,0.986
0,0.984
0,0.989
0,0.982
0,0.992
0,0.987
0,0.991
0,0.989
0,0.993
0,0.982
0,0.976
0,0.991
0,0.985
0,0.982
0,0.989
0,0.98
0,0.99
0,0.985
0,1.005
0,0.996
0,0.987
0,0.989
0,0.988
0,0.989
0,0.986
0,0.988
0,0.988
0,0.982
0,0.984
0,0.98
0,0.982
0,0.986
0,0.982
0,0.982
0,0.992
0,0.986
0,0.98
0,0.982
0,0.983
0,0.985
0,0.988
0,0.989
0,0.982
0,0.979
0,0.986
0,0.982
0,0.988
0,0.986
0,0.989
0,0.984
0,0.983
0,0.986
0,0.986
0,0.989
0,0.982
0,0.976
0,0.981
0,0.986
0,0.984
0,0.985
0,0.995
0,0.988
0,0.992
0,0.987
0,0.984
0,0.982
0,0.985
0,0.985
0,0.986
0,0.99
0,0.989
0,0.984
0,1.002
0,0.99
0,0.986
0,0.982
0,0.992
0,0.989
0,0.985
0,0.983
0,0.982
0,0.98
0,0.99
0,0.98
0,0.985
0,0.988
0,0.982
0,0.989
0,0.978
0,0.982
0,0.99
0,0.985
0,0.982
0,0.982
0,0.986
0,0.99
0,0.982
0,0.986
0,0.995
0,0.986
0,0.989
0,0.982
0,0.978
0,0.988
0,0.975
0,0.982
0,0.985
0,0.982
0,0.985
0,0.986
0,0.992
0,0.982
0,0.982
0,0.981
0,0.99
0,0.986
0,0.991
0,0.992
0,0.985
0,0.982
0,0.982
0,1.005
0,0.99
0,0.982
0,0.994
0,0.984
0,1.022
0,0.984
0,0.987
0,0.986
0,0.99
0,0.988
0,0.993
0,0.982
0,0.988
0,0.989
0,0.991
0,0.989
0,0.985
0,0.982
0,0.982
0,0.982
0,0.976
0,0.986
0,0.989
0,0.985
0,0.983
0,0.989
0,0.993
0,0.987
0,0.985
0,0.99
0,0.986
0,0.982
0,1.002
0,0.996
0,0.982
0,0.988
0,0.99
0,0.987
0,0.985
0,0.993
0,0.976
0,0.988
0,0.988
0,0.985
0,0.984
0,0.986
0,0.986
0,0.99
0,0.992
0,0.984
0,0.994
0,0.985
0,0.982
0,0.987
0,0.984
0,0.99
0,0.985
0,0.986
0,0.989
0,0.986
0,0.982
0,0.982
0,0.979
0,0.986
0,0.986
0,0.982
0,0.982
0,0.982
0,0.984
0,0.991
0,0.99
0,0.984
0,0.989
0,0.99
0,0.982
0,0.988
0,0.982
0,0.985
0,0.988
0,0.984
0,0.978
0,0.985
0,0.982
0,0.988
0,0.985
0,0.985
0,0.983
0,0.99
0,0.982
0,0.982
0,0.982
0,0.982
0,0.982
0,0.989
0,0.982
0,0.988
0,0.982
0,0.981
0,0.981
0,0.981
0,0.985
0,0.985
0,0.99
0,0.985
0,0.978
0,0.981
0,0.978
0,0.973
0,0.983
0,0.99
0,0.981
0,0.986
0,0.985
0,0.972
0,0.984
0,0.983
0,0.993
0,0.988
0,0.994
0,0.988
0,0.975
0,0.988
0,0.994
0,0.986
0,1.002
0,0.98
0,0.982
0,0.982
0,0.981
0,0.984
0,0.986
0,0.982
0,0.98
0,0.985
0,0.988
0,0.986
0,0.987
0,0.986
0,0.994
0,0.985
0,0.982
0,0.989
0,0.987
0,0.984
0,0.982
0,0.987
0,0.982
0,0.989
0,0.986
0,0.984
0,0.986
0,0.994
0,0.98
0,0.986
0,0.981
0,0.982
0,0.987
0,0.988
0,0.984
0,0.987
0,0.986
0,0.989
0,0.99
0,0.984
0,0.982
0,0.985
0,0.985
0,0.99
0,0.983
0,0.985
0,0.983
0,0.982
0,0.984
0,0.99
0,0.984
0,0.982
0,0.983
0,0.978
0,0.979
0,0.984
0,0.981
0,0.986
0,0.988
0,0.984
0,1.005
0,0.982
0,0.98
0,0.989
0,0.982
0,0.99
0,0.986
0,0.983
0,0.981
0,0.99
0,0.983
0,0.983
0,0.985
0,0.984
0,0.986
0,0.98
0,0.985
0,0.986
0,0.985
0,0.991
0,0.986
0,0.981
0,0.984
0,0.983
0,0.994
0,0.989
0,0.987
0,0.991
0,0.984
0,0.984
0,0.986
0,0.98
0,0.99
0,0.982
0,0.986
0,0.98
0,0.985
0,0.99
0,0.983
0,0.991
0,0.984
0,0.986
0,0.986
0,0.966
0,0.984
0,0.986
0,0.98
0,0.983
0,0.979
0,0.986
0,0.987
0,0.986
0,0.994
0,0.986
0,0.976
0,0.989
0,0.982
0,0.986
0,0.986
0,0.979
0,0.979
0,0.985
0,0.989
0,0.988
0,0.987
0,1.011
0,0.986
0,0.987
0,0.982
0,0.99
0,0.985
0,0.988
0,0.982
0,0.983
0,0.991
0,0.988
0,0.99
0,0.993
0,0.983
0,0.982
0,0.998
0,0.965
0,0.99
0,0.982
0,0.986
0,0.982
0,0.982
0,0.978
0,0.982
0,0.987
0,0.988
0,0.984
0,0.987
0,0.984
0,0.988
0,0.982
0,0.982
0,0.987
0,0.986
0,0.985
0,0.982
0,0.981
0,0.989
0,0.985
0,0.99
0,0.981
0,0.982
0,0.989
0,0.985
0,0.985
0,0.982
0,0.988
0,0.981
0,0.989
0,0.992
0,0.984
0,0.989
0,0.99
0,0.984
0,0.98
0,0.981
0,0.985
0,0.982
0,0.982
0,0.981
0,0.981
0,0.982
0,0.982
0,0.99
0,0.986
0,0.983
0,0.99
0,0.982
0,0.98
0,0.983
0,0.989
0,0.991
0,0.986
0,0.982
0,0.988
0,0.993
0,0.985
0,0.991
0,0.987
0,0.991
0,0.986
0,0.985
0,0.988
0,0.993
0,1.0
0,0.986
0,0.992
0,0.987
0,0.984
0,0.982
0,0.98
0,0.989
0,0.993
0,0.991
0,0.99
0,0.98
0,0.984
0,0.99
0,0.986
0,0.985
0,0.984
0,0.986
0,0.983
0,0.99
0,0.989
0,0.989
0,0.99
0,0.988
0,0.981
0,0.989
0,0.985
0,0.986
0,0.982
0,0.982
0,0.981
0,0.988
0,0.982
0,0.985
0,0.985
0,0.976
0,0.986
0,0.982
0,0.981
0,0.993
0,0.98
0,0.976
0,0.99
0,0.992
0,0.988
0,0.98
0,0.989
0,0.99
0,0.982
0,0.986
0,0.986
0,0.994
0,0.986
0,0.983
0,0.982
0,0.987
0,0.98
0,0.989
0,0.988
0,0.989
0,0.984
0,0.98
0,0.993
0,0.984
0,0.982
0,0.988
0,0.989
0,0.988
0,0.987
0,0.989
0,0.983
0,0.989
0,0.982
0,1.003
0,0.982
0,0.98
0,0.989
0,0.982
0,0.987
0,0.989
0,0.986
0,0.985
0,0.985
0,0.986
0,1.015
0,0.978
0,0.986
0,0.98
0,0.988
0,0.982
0,0.991
0,0.998
0,0.987
0,0.985
0,0.982
0,0.994
0,0.987
0,0.989
0,0.981
0,0.991
0,1.001
0,1.008
0,0.982
0,0.993
0,0.986
0,0.991
0,0.989
0,0.985
0,0.985
0,0.989
0,0.967
0,0.985
0,0.984
0,0.981
0,0.988
0,0.992
0,0.986
0,0.984
0,0.99
0,0.98
0,0.987
0,0.98
0,0.981
0,0.981
0,0.982
0,1.001
0,0.99
0,0.986
0,0.992
0,0.986
0,1.007
0,0.984
0,0.982
0,0.981
0,0.983
0,0.98
0,0.985
0,0.984
0,0.983
0,0.982
0,0.986
0,0.986
0,0.986
0,0.986
0,0.982
0,0.982
0,0.987
0,0.989
0,0.981
0,0.983
0,0.99
0,0.988
0,0.982
0,0.98
0,0.984
0,0.98
0,0.986
0,0.985
0,0.982
0,0.982
0,0.985
0,0.988
0,0.989
0,0.975
0,0.981
0,0.986
0,0.989
0,0.989
0,0.99
0,0.986
0,0.987
0,0.985
0,0.984
0,0.989
0,0.984
0,0.988
0,0.991
0,0.99
0,0.984
0,0.981
0,0.988
0,0.989
0,0.993
0,0.978
0,0.987
0,0.986
0,0.975
0,0.993
0,0.989
0,0.981
0,0.979
0,0.98
0,0.987
0,0.989
0,0.989
0,0.982
0,0.987
0,0.989
0,0.981
0,0.987
0,0.989
0,0.989
0,0.989
0,0.986
0,0.982
0,0.989
0,0.983
0,0.986
0,0.987
0,0.985
0,0.983
0,0.99
0,0.984
0,0.993
0,0.984
0,0.982
0,0.988
0,0.98
0,0.984
0,0.982
0,0.985
0,1.003
0,0.985
0,0.982
0,0.986
0,0.981
0,0.985
0,0.985
0,0.983
0,0.995
0,0.981
0,0.99
0,0.99
0,0.99
0,0.99
0,0.991
0,0.976
0,0.995
0,0.985
0,0.992
0,0.989
0,0.972
0,0.985
0,0.985
0,0.984
0,0.989
0,0.989
0,0.987
0,0.986
0,0.978
0,0.982
0,0.984
0,0.982
0,0.988
0,0.983
0,0.982
0,0.986
0,0.989
0,0.982
0,0.985
0,0.989
0,0.984
0,0.982
0,0.989
0,0.98
0,0.989
0,0.988
0,0.982
0,0.981
0,0.993
0,0.979
0,0.993
0,0.988
0,0.989
0,0.984
0,0.985
0,0.989
0,0.988
0,0.987
0,0.993
0,0.986
0,0.989
0,0.988
0,0.984
0,0.989
0,0.986
0,0.99
0,0.99
0,0.99
0,0.982
0,0.989
0,0.982
0,0.985
0,0.98
0,0.985
0,0.988
0,0.991
0,0.982
0,0.982
0,0.989
0,0.992
0,0.988
0,0.986
0,0.988
0,0.989
0,0.987
0,0.987
0,0.986
0,0.984
0,0.985
0,0.986
0,0.992
0,0.987
0,0.969
0,0.992
0,0.991
0,0.984
0,1.004
0,0.985
0,0.986
0,0.99
0,0.976
0,0.989
0,0.984
0,0.981
0,0.99
0,0.981
0,0.988
0,0.98
0,0.988
0,0.989
0,0.988
0,0.988
0,0.99
0,0.989
0,1.002
0,0.991
0,0.987
0,0.974
0,0.987
0,0.987
0,0.985
0,0.988
0,0.99
0,0.989
0,0.966
0,0.989
0,0.982
0,0.989
0,0.984
0,0.989
0,0.987
0,0.982
0,0.981
0,0.983
0,0.989
0,0.984
0,0.988
0,0.986
0,0.986
0,0.985
0,0.986
0,0.99
0,0.998
0,0.985
0,0.984
0,0.99
0,0.983
0,0.986
0,0.993
0,0.992
0,0.996
0,0.991
0,0.986
0,0.984
0,0.981
0,0.99
0,0.987
0,0.986
0,0.99
0,0.982
0,0.982
0,0.98
0,1.001
0,0.986
0,0.986
0,0.988
0,0.985
0,0.988
0,0.965
0,0.985
0,0.981
0,0.99
0,0.984
0,0.98
0,0.992
0,0.988
0,0.985
0,0.987
0,0.982
0,0.986
0,0.989
0,0.985
0,0.987
0,0.982
0,0.982
0,0.992
0,0.984
0,0.982
0,1.007
0,0.985
0,0.99
0,0.983
0,0.98
0,0.984
0,0.982
0,0.984
0,0.988
0,0.993
0,0.99
0,0.986
0,0.984
0,0.982
0,0.984
0,0.984
0,0.986
0,0.982
0,0.981
0,0.987
0,0.986
0,0.986
0,0.981
0,0.99
0,0.993
0,0.985
0,0.986
0,0.987
0,0.982
0,0.987
0,0.981
0,0.985
0,0.985
0,0.981
0,0.983
0,0.985
0,0.986
0,0.986
0,0.982
0,0.989
0,0.986
0,0.981
0,0.985
0,0.984
0,0.988
0,0.984
0,0.986
0,0.985
0,0.99
0,0.979
0,0.984
0,0.99
0,0.982
0,0.985
0,0.993
0,0.986
0,0.988
0,0.986
0,0.987
0,0.982
0,0.987
0,0.989
0,0.991
0,0.974
0,0.993
0,0.985
0,0.985
0,0.99
0,0.992
0,0.991
0,0.983
0,0.987
0,0.988
0,0.986
0,0.978
0,0.986
0,0.979
0,0.986
0,0.99
0,0.982
0,0.986
0,0.989
0,0.98
0,0.985
0,0.991
0,0.988
0,0.984
0,0.982
0,0.982
0,0.984
0,0.988
0,0.99
0,0.987
0,0.986
0,0.98
0,0.979
0,0.983
0,0.99
0,0.988
0,0.986
0,0.981
0,0.986
0,0.982
0,0.981
0,0.979
0,0.985
0,0.986
0,0.988
0,0.994
0,0.983
0,0.989
0,0.99
0,0.997
0,0.987
0,0.985
0,0.982
0,0.988
0,0.985
0,0.982
0,0.99
0,0.996
0,0.987
0,0.987
0,0.986
0,0.982
0,0.988
0,1.002
0,0.99
0,0.984
0,0.985
0,0.984
0,0.982
0,0.99
0,0.985
0,1.019
0,0.988
0,0.992
0,0.982
0,0.984
0,0.988
0,0.987
0,0.982
0,0.99
0,0.982
0,0.984
0,0.986
0,0.99
0,0.983
0,0.982
0,0.992
0,0.983
0,0.988
0,0.984
0,0.989
0,0.987
0,0.989
0,0.987
0,0.983
0,0.989
0,0.989
0,0.984
0,0.985
0,0.993
0,0.989
0,0.985
0,0.992
0,0.982
0,0.982
0,0.985
0,0.982
0,0.985
0,0.984
0,0.986
0,0.989
0,0.982
0,0.993
0,0.989
0,0.984
0,0.986
0,0.986
0,0.982
0,0.99
0,0.982
0,0.982
0,0.974
0,0.989
0,0.978
0,0.988
0,0.986
0,0.982
0,0.984
0,0.984
0,0.986
0,0.983
0,0.988
0,0.987
0,0.98
0,0.985
0,0.99
0,0.99
0,1.01
0,0.984
0,0.98
0,0.981
0,0.965
0,0.98
0,0.992
0,0.992
0,0.984
0,0.983
0,0.978
0,0.982
0,0.98
0,0.982
0,0.992
0,0.983
0,0.982
0,0.985
0,0.987
0,0.992
0,0.985
0,0.984
0,0.985
0,0.987
0,0.981
0,0.992
0,0.988
0,0.982
0,0.979
0,0.984
0,0.982
0,0.987
0,1.003
0,0.986
0,0.981
0,0.982
0,0.99
0,0.983
0,0.99
0,0.987
0,0.986
0,0.984
0,0.987
0,0.98
0,0.991
0,0.982
0,0.984
0,0.987
0,0.982
0,0.989
0,0.983
0,0.986
0,0.981
0,0.985
0,0.989
0,0.993
0,0.985
0,0.989
0,0.987
0,0.985
0,0.99
0,0.99
0,0.99
0,0.989
0,0.986
0,0.987
0,0.981
0,0.982
0,0.992
0,0.986
0,0.992
0,0.986
0,0.982
0,0.982
0,0.981
0,0.99
0,0.995
0,0.99
0,0.98
0,0.981
0,0.989
0,0.984
0,0.987
0,0.985
0,0.986
0,0.991
0,0.982
0,0.989
0,0.989
0,0.984
0,0.985
0,0.984
0,0.976
0,0.99
0,0.986
0,0.987
0,0.994
0,0.986
0,0.983
0,0.984
0,0.992
0,0.99
0,1.008
0,0.984
0,0.986
0,0.988
0,0.988
0,0.982
0,0.979
0,0.986
0,0.973
0,0.99
0,0.989
0,0.986
0,0.981
0,0.981
0,0.982
0,0.984
0,0.982
0,0.986
0,0.987
0,0.98
0,0.985
0,0.984
0,0.982
0,0.984
0,0.988
0,0.985
0,0.982
0,0.982
0,0.988
0,0.994
0,0.993
0,0.988
0,0.99
0,0.984
0,0.988
0,0.987
0,0.99
0,0.984
0,0.986
0,0.988
0,0.994
0,0.992
0,0.986
0,0.993
0,0.984
0,0.982
0,0.98
0,0.982
0,0.988
0,0.982
0,0.986
0,0.982
0,0.973
0,0.99
0,0.989
0,0.985
0,0.967
0,0.981
0,0.988
0,0.982
0,0.987
0,0.984
0,0.987
0,0.984
0,0.997
0,0.989
0,0.99
0,0.986
0,0.985
0,0.982
0,0.989
0,0.982
0,0.981
0,0.985
0,0.989
0,0.978
0,0.986
0,0.982
0,0.984
0,0.99
0,0.99
0,0.982
0,1.006
0,0.986
0,0.99
0,0.982
0,0.987
0,0.981
0,0.986
0,0.989
0,0.983
0,0.991
0,0.987
0,0.982
0,0.984
0,0.985
0,0.986
0,0.982
0,0.985
0,0.992
0,0.982
0,0.98
0,0.985
0,0.988
0,0.987
0,0.975
0,0.988
0,0.985
0,0.984
0,0.983
0,0.985
0,0.988
0,0.985
0,0.987
0,0.982
0,0.984
0,0.982
0,0.989
0,0.979
0,0.986
0,0.967
0,0.982
0,0.981
0,0.986
0,0.988
0,0.99
0,0.973
0,0.983
0,1.002
0,0.988
0,0.99
0,0.988
0,0.982
0,0.984
0,0.986
0,0.987
0,0.982
0,0.989
0,0.984
0,0.97
0,0.985
0,0.986
0,0.984
0,0.992
0,0.972
0,0.983
0,0.99
0,0.989
0,0.98
0,0.989
0,0.991
0,0.988
0,0.991
0,0.986
0,0.986
0,0.99
0,0.987
0,0.98
0,0.981
0,1.005
0,0.984
0,0.985
0,0.982
0,0.981
0,0.98
0,0.988
0,0.989
0,0.982
0,0.988
0,0.99
0,0.989
0,0.98
0,0.992
0,0.989
0,0.982
0,0.982
0,0.988
0,0.982
0,0.969
0,0.986
0,0.99
0,0.975
0,0.988
0,0.981
0,0.972
0,0.984
0,0.984
0,0.989
0,0.986
0,0.984
0,0.986
0,0.984
0,0.98
0,0.984
0,0.978
0,0.984
0,0.982
0,0.986
0,0.989
0,0.988
0,0.987
0,0.985
0,0.99
0,0.983
0,0.981
0,0.989
0,0.988
0,0.989
0,0.98
0,0.993
0,0.978
0,0.99
0,0.983
0,0.988
0,0.988
0,0.987
0,0.988
0,0.986
0,0.982
0,0.989
0,0.985
0,0.99
0,0.981
0,0.987
0,1.0
0,0.986
0,0.984
0,0.984
0,0.985
0,0.982
0,0.986
0,0.986
0,0.984
0,0.988
0,0.985
0,0.98
0,0.976
0,0.988
0,0.986
0,0.982
0,0.988
0,0.989
0,0.984
0,0.98
0,0.983
0,0.989
0,0.986
0,0.988
0,0.982
0,0.983
0,0.986
0,0.988
0,0.981
0,0.988
0,0.993
0,0.981
0,0.989
0,0.989
0,0.986
0,0.988
0,0.989
0,0.989
0,0.989
0,0.987
0,0.985
0,0.987
0,1.001
0,0.981
0,0.967
0,0.986
0,0.981
0,0.992
0,0.989
0,0.989
0,0.967
0,0.984
0,0.982
0,0.989
0,0.991
0,0.986
0,0.981
0,0.987
0,0.985
0,0.984
0,0.985
0,0.981
0,0.987
0,0.982
0,0.985
0,0.984
0,0.993
0,0.986
0,0.989
0,0.984
0,0.99
0,0.994
0,0.992
0,0.99
0,0.979
0,0.986
0,0.985
0,0.993
0,0.983
0,0.985
0,0.985
0,0.988
0,0.98
0,0.98
0,0.99
0,0.985
0,0.991
0,0.986
0,0.983
0,0.986
0,0.989
0,0.99
0,0.986
0,0.986
0,0.981
0,0.981
0,0.984
0,0.982
0,0.978
0,0.988
0,0.985
0,0.982
0,0.99
0,0.986
0,0.985
0,0.987
0,0.985
0,0.983
0,0.98
0,0.983
0,1.003
0,0.99
0,0.982
0,0.987
0,0.997
0,0.989
0,0.982
0,0.989
0,0.983
0,0.99
0,0.984
0,0.986
0,0.99
0,0.986
0,0.967
0,0.983
0,0.985
0,0.989
0,0.984
0,0.989
0,0.986
0,0.992
0,0.985
0,0.982
0,0.989
0,0.982
0,0.985
0,0.988
0,0.986
0,0.987
0,0.984
0,0.982
0,0.992
0,0.984
0,0.988
0,0.983
0,0.988
0,0.982
0,0.981
0,0.985
0,0.987
0,0.982
0,0.993
0,0.992
0,0.985
0,0.986
0,0.986
0,0.989
0,0.976
0,0.991
0,0.982
0,0.997
0,0.991
0,0.984
0,0.977
0,0.986
0,0.98
0,0.982
0,0.978
0,0.983
0,0.986
0,0.992
0,0.99
0,0.982
0,0.982
0,0.988
0,0.987
0,0.995
0,0.989
0,0.986
0,0.985
0,0.989
0,0.981
0,0.99
0,0.987
0,0.987
0,0.982
0,0.988
0,0.986
0,0.988
0,0.978
0,0.981
0,0.99
0,0.981
0,0.983
0,0.99
0,0.993
0,0.987
0,0.978
0,0.985
0,0.989
0,0.99
0,0.982
0,0.99
0,1.0
0,0.981
0,0.993
0,0.983
0,0.981
0,0.992
0,0.98
0,0.988
0,0.984
0,0.986
0,0.985
0,0.984
0,0.988
0,0.988
0,0.986
0,0.985
0,0.982
0,0.987
0,0.992
0,0.987
0,0.991
0,0.993
0,0.988
0,0.982
0,0.986
0,1.0
0,0.985
0,0.98
0,0.983
0,0.986
0,0.987
0,0.983
0,0.983
0,0.981
0,0.992
0,0.987
0,0.989
0,0.982
0,0.989
0,0.985
0,0.987
0,0.984
0,0.983
0,0.983
0,0.981
0,0.99
0,0.984
0,0.982
0,0.984
0,0.987
0,0.998
0,0.98
0,0.98
0,0.988
0,0.985
0,0.992
0,0.982
0,0.985
0,0.982
0,0.988
0,0.984
0,0.986
0,0.979
0,0.988
0,0.981
0,0.985
0,0.979
0,0.993
0,0.986
0,0.982
0,0.984
0,0.978
0,0.982
0,0.983
0,0.98
0,0.994
0,0.982
0,0.988
0,0.988
0,0.984
0,0.992
0,0.982
0,0.982
0,0.985
0,0.984
0,0.99
0,0.984
0,0.989
0,0.99
0,0.979
0,0.986
0,0.985
0,0.982
0,0.988
0,0.984
0,0.989
0,1.001
0,0.982
0,0.988
0,0.986
0,0.99
0,0.981
0,0.985
0,0.982
0,0.981
0,0.987
0,1.0
0,0.986
0,0.985
0,0.987
0,0.985
0,0.984
0,0.989
0,0.982
0,0.973
0,0.982
0,0.994
0,0.985
0,0.985
0,0.984
0,0.982
0,0.988
0,0.986
0,0.987
0,0.985
0,0.984
0,0.983
0,0.993
0,0.982
0,0.984
0,0.987
0,0.984
0,0.982
0,0.986
0,0.979
0,0.985
0,0.971
0,0.988
0,0.952
0,0.987
0,0.989
0,0.987
0,0.993
0,0.986
0,0.983
0,0.99
0,0.985
0,0.99
0,0.982
0,0.99
0,0.982
0,0.989
0,0.988
0,0.99
0,0.981
0,0.98
0,0.982
0,0.989
0,0.987
0,0.985
0,0.993
0,0.989
0,0.984
0,0.989
0,0.986
0,0.982
0,0.986
0,0.99
0,0.988
0,0.985
0,0.987
0,0.993
0,0.983
0,0.986
0,0.985
0,0.989
0,0.986
0,0.986
0,0.986
0,0.99
0,0.982
0,0.987
0,0.971
0,0.988
0,0.988
0,0.987
0,0.991
0,0.985
0,0.988
0,0.982
0,0.99
0,0.984
0,0.982
0,0.988
0,0.98
0,0.98
0,0.988
0,0.986
0,0.99
0,0.986
0,0.99
0,0.981
0,0.99
0,0.986
0,0.985
0,0.986
0,0.98
0,0.988
0,0.985
0,0.986
0,0.98
0,0.986
0,0.991
0,0.984
0,0.982
0,0.982
0,0.986
0,0.986
0,0.986
0,0.982
0,0.993
0,0.983
0,0.984
0,0.99
0,0.985
0,0.984
0,0.984
0,0.989
0,0.982
0,0.989
0,0.988
0,0.991
0,0.986
0,0.982
0,0.994
0,0.989
0,0.986
0,0.99
0,0.988
0,0.982
0,0.988
0,0.986
0,0.982
0,0.994
0,0.993
0,0.983
0,0.979
0,0.982
0,0.962
0,0.98
0,0.98
0,0.989
0,0.988
0,0.984
0,0.989
0,0.982
0,0.988
0,0.982
0,0.984
0,0.986
0,0.975
0,0.984
0,0.982
0,0.991
0,0.984
0,0.982
0,0.989
0,0.981
0,0.986
0,0.985
0,0.977
0,0.992
0,0.986
0,0.985
0,0.985
0,0.985
0,0.988
0,0.982
0,0.982
0,0.98
0,0.986
0,1.001
0,0.989
0,0.986
0,0.989
0,0.982
0,0.984
0,0.983
0,0.985
0,0.985
0,1.0
0,0.984
0,0.984
0,0.984
0,1.004
0,0.985
0,0.986
0,0.99
0,0.991
0,0.982
0,0.989
0,0.993
0,0.99
0,0.98
0,0.98
0,0.969
0,0.986
0,0.983
0,0.987
0,0.976
0,0.982
0,0.98
0,0.982
0,0.988
0,0.982
0,0.989
0,0.986
0,0.984
0,0.974
0,0.993
0,0.986
0,0.993
0,0.98
0,0.986
0,0.987
0,0.98
0,0.982
0,0.986
0,0.988
0,0.982
0,0.982
0,0.987
0,0.984
0,0.987
0,1.005
0,0.985
0,0.989
0,0.989
0,0.982
0,0.987
0,0.983
0,0.985
0,0.956
0,0.981
0,0.986
0,0.983
0,0.998
0,0.985
0,0.984
0,0.983
0,0.985
0,0.987
0,1.014
0,0.982
0,0.992
0,0.983
0,0.982
0,0.982
0,0.987
0,0.99
0,0.991
0,0.987
0,0.982
0,0.98
0,0.99
0,0.988
0,0.984
0,0.985
0,0.993
0,0.98
0,0.982
0,0.99
0,0.967
0,0.986
0,0.983
0,0.985
0,0.987
0,0.985
0,0.973
0,0.987
0,0.99
0,0.986
0,0.992
0,0.989
0,0.989
0,0.982
0,0.983
0,0.988
0,0.986
0,0.98
0,0.998
0,0.982
0,0.983
0,0.99
0,0.982
0,0.984
0,0.986
0,0.982
0,0.988
0,0.985
0,0.991
0,0.99
0,0.982
0,0.985
0,0.991
0,0.985
0,0.99
0,0.986
0,0.984
0,0.982
0,0.982
0,0.986
0,0.982
0,0.99
0,0.993
0,0.987
0,0.984
0,0.98
0,0.988
0,0.988
0,0.986
0,0.989
0,0.986
0,0.987
0,0.988
0,0.981
0,0.985
0,0.985
0,0.986
0,0.979
0,0.987
0,0.987
0,0.988
0,0.981
0,0.984
0,0.99
0,0.984
0,0.986
0,0.992
0,0.992
0,0.982
0,0.988
0,0.985
0,0.993
0,0.981
0,0.982
0,0.989
0,0.982
0,0.982
0,0.981
0,0.982
0,0.978
0,0.985
0,0.98
0,0.985
0,0.99
0,0.989
0,0.981
0,0.989
0,0.983
0,0.982
0,0.983
0,0.989
0,0.978
0,0.985
0,0.982
0,0.985
0,0.988
0,0.982
0,0.989
0,0.984
0,0.99
0,0.986
